record_id,train_id,train_name,service_date,route_id,origin_station,destination_station,section_id,station_sequence,station_name,scheduled_departure,scheduled_arrival,scheduled_destination_arrival,actual_observation_time,actual_destination_arrival,latitude,longitude,current_speed_kmh,distance_remaining_km,current_delay_minutes,station_arrival_time,station_departure_time,weather_condition,track_condition,signal_aspect,historical_section_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,route_section,observation_hour,day_of_week,progress_ratio,target_arrival_delay_minutes
OBS-000055,12005,Sahyadri Express,2026-01-01,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-01 15:20:00,2026-01-01 16:15:00,2026-01-01 18:45:00,2026-01-01 16:25:00,2026-01-01 18:43:00,18.683299,73.374957,74.6,177.57,-1.4,2026-01-01 16:13:36,2026-01-01 16:19:00,rain,wet,GREEN,3.5,205.0,3.5,5.4,PUNE_SOLAPUR:DAUND_KURDUVADI,16,3,0.3170731707317073,-2.0
OBS-000056,12005,Sahyadri Express,2026-01-01,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-01 15:20:00,2026-01-01 16:15:00,2026-01-01 18:45:00,2026-01-01 16:40:00,2026-01-01 18:43:00,18.675902,73.36567,65.0,153.25,0.4,2026-01-01 16:15:24,2026-01-01 16:17:24,clear,normal,YELLOW,3.5,205.0,3.5,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,16,3,0.3902439024390244,-2.0
OBS-000057,12005,Sahyadri Express,2026-01-01,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-01 15:20:00,2026-01-01 16:15:00,2026-01-01 18:45:00,2026-01-01 16:55:00,2026-01-01 18:43:00,18.709583,73.353287,80.0,136.67,-3.0,2026-01-01 16:12:00,2026-01-01 16:14:00,rain,wet,GREEN,3.5,205.0,3.5,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,16,3,0.4634146341463415,-2.0
OBS-000058,12005,Sahyadri Express,2026-01-01,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-01 15:20:00,2026-01-01 17:35:00,2026-01-01 18:45:00,2026-01-01 17:45:00,2026-01-01 18:43:00,18.932367,73.695236,73.1,72.82,0.2,2026-01-01 17:35:12,2026-01-01 17:39:30,rain,wet,YELLOW,3.5,205.0,3.5,4.3,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,17,3,0.7073170731707317,-2.0
OBS-000059,12005,Sahyadri Express,2026-01-01,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-01 15:20:00,2026-01-01 17:35:00,2026-01-01 18:45:00,2026-01-01 18:00:00,2026-01-01 18:43:00,18.958084,73.712741,76.0,53.33,-0.7,2026-01-01 17:34:18,2026-01-01 17:36:18,clear,wet,GREEN,3.5,205.0,3.5,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,18,3,0.7804878048780488,-2.0
OBS-000060,12005,Sahyadri Express,2026-01-01,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-01 15:20:00,2026-01-01 17:35:00,2026-01-01 18:45:00,2026-01-01 18:15:00,2026-01-01 18:43:00,18.94751,73.711409,57.2,46.87,-2.3,2026-01-01 17:32:42,2026-01-01 17:34:42,rain,normal,YELLOW,3.5,205.0,3.5,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,18,3,0.8536585365853658,-2.0
OBS-000061,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-02 06:15:00,2026-01-02 06:15:00,2026-01-02 08:35:00,2026-01-02 06:25:00,2026-01-02 08:35:06,18.390902,72.992886,70.9,180.18,0.7,2026-01-02 06:15:42,2026-01-02 06:18:42,cloudy,normal,GREEN,4.5,140.0,4.5,3.0,PUNE_MUMBAI:PUNE_LONAVALA,6,4,0.07142857142857142,0.1
OBS-000062,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-02 06:15:00,2026-01-02 06:15:00,2026-01-02 08:35:00,2026-01-02 06:40:00,2026-01-02 08:35:06,18.387847,73.00128,63.9,165.38,-2.5,2026-01-02 06:12:30,2026-01-02 06:12:30,cloudy,normal,YELLOW,4.5,140.0,4.5,0.0,PUNE_MUMBAI:PUNE_LONAVALA,6,4,0.17857142857142858,0.1
OBS-000063,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-02 06:15:00,2026-01-02 06:15:00,2026-01-02 08:35:00,2026-01-02 06:55:00,2026-01-02 08:35:06,18.422732,73.010753,70.6,144.93,1.2,2026-01-02 06:16:12,2026-01-02 06:16:12,clear,normal,DOUBLE_YELLOW,4.5,140.0,4.5,0.0,PUNE_MUMBAI:PUNE_LONAVALA,6,4,0.2857142857142857,0.1
OBS-000064,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-02 06:15:00,2026-01-02 06:50:00,2026-01-02 08:35:00,2026-01-02 07:00:00,2026-01-02 08:35:06,18.70321,73.358886,71.5,116.08,0.3,2026-01-02 06:50:18,2026-01-02 06:55:30,clear,wet,RED,4.5,140.0,4.5,5.2,PUNE_MUMBAI:LONAVALA_KARJAT,7,4,0.32142857142857145,0.1
OBS-000065,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-02 06:15:00,2026-01-02 06:50:00,2026-01-02 08:35:00,2026-01-02 07:15:00,2026-01-02 08:35:06,18.70192,73.328688,90.3,90.38,-0.6,2026-01-02 06:49:24,2026-01-02 06:51:24,rain,normal,DOUBLE_YELLOW,4.5,140.0,4.5,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,7,4,0.42857142857142855,0.1
OBS-000066,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-02 06:15:00,2026-01-02 06:50:00,2026-01-02 08:35:00,2026-01-02 07:30:00,2026-01-02 08:35:06,18.692373,73.377903,77.9,76.07,-3.0,2026-01-02 06:47:00,2026-01-02 06:49:00,rain,normal,GREEN,4.5,140.0,4.5,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,7,4,0.5357142857142857,0.1
OBS-000067,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-02 06:15:00,2026-01-02 07:25:00,2026-01-02 08:35:00,2026-01-02 07:35:00,2026-01-02 08:35:06,18.947975,73.683538,57.9,77.35,2.7,2026-01-02 07:27:42,2026-01-02 07:31:30,rain,wet,DOUBLE_YELLOW,4.5,140.0,4.5,3.8,PUNE_MUMBAI:KARJAT_KALYAN,7,4,0.5714285714285714,0.1
OBS-000068,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-02 06:15:00,2026-01-02 07:25:00,2026-01-02 08:35:00,2026-01-02 07:50:00,2026-01-02 08:35:06,18.973918,73.723105,61.5,61.38,4.7,2026-01-02 07:29:42,2026-01-02 07:31:42,cloudy,normal,GREEN,4.5,140.0,4.5,2.0,PUNE_MUMBAI:KARJAT_KALYAN,7,4,0.6785714285714286,0.1
OBS-000069,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-02 06:15:00,2026-01-02 07:25:00,2026-01-02 08:35:00,2026-01-02 08:05:00,2026-01-02 08:35:06,18.942584,73.729812,89.2,27.53,-0.4,2026-01-02 07:24:36,2026-01-02 07:26:36,clear,normal,GREEN,4.5,140.0,4.5,2.0,PUNE_MUMBAI:KARJAT_KALYAN,8,4,0.7857142857142857,0.1
OBS-000070,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-02 06:15:00,2026-01-02 08:00:00,2026-01-02 08:35:00,2026-01-02 08:10:00,2026-01-02 08:35:06,19.241848,74.039724,85.4,32.77,-1.3,2026-01-02 07:58:42,2026-01-02 08:03:48,clear,wet,GREEN,4.5,140.0,4.5,5.1,PUNE_MUMBAI:KALYAN_MUMBAI,8,4,0.8214285714285714,0.1
OBS-000071,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-02 06:15:00,2026-01-02 08:00:00,2026-01-02 08:35:00,2026-01-02 08:25:00,2026-01-02 08:35:06,19.245251,74.033138,74.6,15.92,3.8,2026-01-02 07:57:00,2026-01-02 07:59:00,cloudy,normal,GREEN,4.5,140.0,4.5,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,8,4,0.9285714285714286,0.1
OBS-000072,12000,Deccan Express,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-02 06:15:00,2026-01-02 08:00:00,2026-01-02 08:35:00,2026-01-02 08:40:00,2026-01-02 08:35:06,19.258592,74.032118,63.5,4.67,-1.7,2026-01-02 07:58:18,2026-01-02 08:00:18,clear,wet,GREEN,4.5,140.0,4.5,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,8,4,1.0,0.1
OBS-000073,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-02 08:22:00,2026-01-02 08:22:00,2026-01-02 10:57:00,2026-01-02 08:32:00,2026-01-02 11:10:36,18.372952,72.982585,58.0,175.33,-2.1,2026-01-02 08:19:54,2026-01-02 08:21:48,clear,normal,GREEN,11.0,155.0,11.0,1.9,MUMBAI_NASHIK:MUMBAI_KALYAN,8,4,0.06451612903225806,13.6
OBS-000074,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-02 08:22:00,2026-01-02 08:22:00,2026-01-02 10:57:00,2026-01-02 08:47:00,2026-01-02 11:10:36,18.403966,73.014432,56.0,161.67,4.9,2026-01-02 08:26:54,2026-01-02 08:26:54,clear,normal,YELLOW,11.0,155.0,11.0,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,8,4,0.16129032258064516,13.6
OBS-000075,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-02 08:22:00,2026-01-02 08:22:00,2026-01-02 10:57:00,2026-01-02 09:02:00,2026-01-02 11:10:36,18.40811,73.02675,76.4,134.07,3.9,2026-01-02 08:25:54,2026-01-02 08:25:54,rain,normal,GREEN,11.0,155.0,11.0,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,9,4,0.25806451612903225,13.6
OBS-000076,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-02 08:22:00,2026-01-02 09:04:00,2026-01-02 10:57:00,2026-01-02 09:14:00,2026-01-02 11:10:36,18.67636,73.343252,54.4,123.93,5.0,2026-01-02 09:09:00,2026-01-02 09:12:36,rain,normal,YELLOW,11.0,155.0,11.0,3.6,MUMBAI_NASHIK:KALYAN_KASARA,9,4,0.33548387096774196,13.6
OBS-000077,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-02 08:22:00,2026-01-02 09:04:00,2026-01-02 10:57:00,2026-01-02 09:29:00,2026-01-02 11:10:36,18.672476,73.367019,57.8,108.92,5.8,2026-01-02 09:09:48,2026-01-02 09:11:48,cloudy,normal,GREEN,11.0,155.0,11.0,2.0,MUMBAI_NASHIK:KALYAN_KASARA,9,4,0.432258064516129,13.6
OBS-000078,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-02 08:22:00,2026-01-02 09:04:00,2026-01-02 10:57:00,2026-01-02 09:44:00,2026-01-02 11:10:36,18.684868,73.363641,58.8,93.8,4.1,2026-01-02 09:08:06,2026-01-02 09:10:06,clear,normal,DOUBLE_YELLOW,11.0,155.0,11.0,2.0,MUMBAI_NASHIK:KALYAN_KASARA,9,4,0.5290322580645161,13.6
OBS-000079,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-02 08:22:00,2026-01-02 10:00:00,2026-01-02 10:57:00,2026-01-02 10:10:00,2026-01-02 11:10:36,18.954329,73.689173,48.3,60.95,10.1,2026-01-02 10:10:06,2026-01-02 10:15:12,clear,wet,DOUBLE_YELLOW,11.0,155.0,11.0,5.1,MUMBAI_NASHIK:KASARA_NASHIK,10,4,0.6967741935483871,13.6
OBS-000080,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-02 08:22:00,2026-01-02 10:00:00,2026-01-02 10:57:00,2026-01-02 10:25:00,2026-01-02 11:10:36,18.952682,73.675227,69.8,39.92,11.4,2026-01-02 10:11:24,2026-01-02 10:13:24,clear,wet,YELLOW,11.0,155.0,11.0,2.0,MUMBAI_NASHIK:KASARA_NASHIK,10,4,0.7935483870967742,13.6
OBS-000081,12001,Konark Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-01-02 08:22:00,2026-01-02 10:00:00,2026-01-02 10:57:00,2026-01-02 10:40:00,2026-01-02 11:10:36,18.973445,73.697043,62.7,27.2,13.8,2026-01-02 10:13:48,2026-01-02 10:15:48,clear,wet,RED,11.0,155.0,11.0,2.0,MUMBAI_NASHIK:KASARA_NASHIK,10,4,0.8903225806451613,13.6
OBS-000082,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-02 10:29:00,2026-01-02 10:29:00,2026-01-02 13:54:00,2026-01-02 10:39:00,2026-01-02 13:58:48,18.411505,73.003151,63.6,254.4,-0.9,2026-01-02 10:28:06,2026-01-02 10:29:12,cloudy,normal,GREEN,2.2,205.0,2.2,1.1,PUNE_SOLAPUR:PUNE_DAUND,10,4,0.04878048780487805,4.8
OBS-000083,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-02 10:29:00,2026-01-02 10:29:00,2026-01-02 13:54:00,2026-01-02 10:54:00,2026-01-02 13:58:48,18.415069,73.004727,80.7,231.38,-2.0,2026-01-02 10:27:00,2026-01-02 10:27:00,cloudy,normal,DOUBLE_YELLOW,2.2,205.0,2.2,0.0,PUNE_SOLAPUR:PUNE_DAUND,10,4,0.12195121951219512,4.8
OBS-000084,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-01-02 10:29:00,2026-01-02 10:29:00,2026-01-02 13:54:00,2026-01-02 11:09:00,2026-01-02 13:58:48,18.375835,72.995874,71.2,217.53,0.9,2026-01-02 10:29:54,2026-01-02 10:29:54,clear,normal,RED,2.2,205.0,2.2,0.0,PUNE_SOLAPUR:PUNE_DAUND,11,4,0.1951219512195122,4.8
OBS-000085,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-02 10:29:00,2026-01-02 11:24:00,2026-01-02 13:54:00,2026-01-02 11:34:00,2026-01-02 13:58:48,18.669692,73.377265,50.4,181.6,1.1,2026-01-02 11:25:06,2026-01-02 11:30:06,clear,normal,YELLOW,2.2,205.0,2.2,5.0,PUNE_SOLAPUR:DAUND_KURDUVADI,11,4,0.3170731707317073,4.8
OBS-000086,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-02 10:29:00,2026-01-02 11:24:00,2026-01-02 13:54:00,2026-01-02 11:49:00,2026-01-02 13:58:48,18.689141,73.362818,78.5,157.29,0.5,2026-01-02 11:24:30,2026-01-02 11:26:30,clear,normal,DOUBLE_YELLOW,2.2,205.0,2.2,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,11,4,0.3902439024390244,4.8
OBS-000087,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-01-02 10:29:00,2026-01-02 11:24:00,2026-01-02 13:54:00,2026-01-02 12:04:00,2026-01-02 13:58:48,18.708349,73.365039,64.0,147.33,1.7,2026-01-02 11:25:42,2026-01-02 11:27:42,clear,normal,DOUBLE_YELLOW,2.2,205.0,2.2,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,12,4,0.4634146341463415,4.8
OBS-000088,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-02 10:29:00,2026-01-02 12:44:00,2026-01-02 13:54:00,2026-01-02 12:54:00,2026-01-02 13:58:48,18.954091,73.686917,62.7,74.55,2.1,2026-01-02 12:46:06,2026-01-02 12:51:18,cloudy,normal,DOUBLE_YELLOW,2.2,205.0,2.2,5.2,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,12,4,0.7073170731707317,4.8
OBS-000089,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-02 10:29:00,2026-01-02 12:44:00,2026-01-02 13:54:00,2026-01-02 13:09:00,2026-01-02 13:58:48,18.975253,73.70885,56.0,61.67,5.2,2026-01-02 12:49:12,2026-01-02 12:51:12,rain,wet,GREEN,2.2,205.0,2.2,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,13,4,0.7804878048780488,4.8
OBS-000090,12002,Shivneri Express,2026-01-02,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-01-02 10:29:00,2026-01-02 12:44:00,2026-01-02 13:54:00,2026-01-02 13:24:00,2026-01-02 13:58:48,18.974192,73.723242,55.1,48.27,3.2,2026-01-02 12:47:12,2026-01-02 12:49:12,cloudy,wet,GREEN,2.2,205.0,2.2,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,13,4,0.8536585365853658,4.8
OBS-000091,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-02 12:36:00,2026-01-02 12:36:00,2026-01-02 14:56:00,2026-01-02 12:46:00,2026-01-02 15:10:00,18.420522,72.983009,82.1,178.32,-0.8,2026-01-02 12:35:12,2026-01-02 12:39:00,clear,normal,GREEN,8.5,140.0,8.5,3.8,PUNE_MUMBAI:PUNE_LONAVALA,12,4,0.07142857142857142,14.0
OBS-000092,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-02 12:36:00,2026-01-02 12:36:00,2026-01-02 14:56:00,2026-01-02 13:01:00,2026-01-02 15:10:00,18.421592,73.014612,54.3,169.38,0.8,2026-01-02 12:36:48,2026-01-02 12:36:48,cloudy,wet,DOUBLE_YELLOW,8.5,140.0,8.5,0.0,PUNE_MUMBAI:PUNE_LONAVALA,13,4,0.17857142857142858,14.0
OBS-000093,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-01-02 12:36:00,2026-01-02 12:36:00,2026-01-02 14:56:00,2026-01-02 13:16:00,2026-01-02 15:10:00,18.383414,72.996342,72.4,143.73,1.3,2026-01-02 12:37:18,2026-01-02 12:37:18,clear,normal,GREEN,8.5,140.0,8.5,0.0,PUNE_MUMBAI:PUNE_LONAVALA,13,4,0.2857142857142857,14.0
OBS-000094,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-02 12:36:00,2026-01-02 13:11:00,2026-01-02 14:56:00,2026-01-02 13:21:00,2026-01-02 15:10:00,18.680639,73.374227,61.5,117.75,1.4,2026-01-02 13:12:24,2026-01-02 13:17:54,clear,wet,RED,8.5,140.0,8.5,5.5,PUNE_MUMBAI:LONAVALA_KARJAT,13,4,0.32142857142857145,14.0
OBS-000095,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-02 12:36:00,2026-01-02 13:11:00,2026-01-02 14:56:00,2026-01-02 13:36:00,2026-01-02 15:10:00,18.693024,73.364728,64.9,100.96,3.6,2026-01-02 13:14:36,2026-01-02 13:16:36,rain,normal,GREEN,8.5,140.0,8.5,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,13,4,0.42857142857142855,14.0
OBS-000096,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-01-02 12:36:00,2026-01-02 13:11:00,2026-01-02 14:56:00,2026-01-02 13:51:00,2026-01-02 15:10:00,18.705828,73.366067,63.0,86.0,6.8,2026-01-02 13:17:48,2026-01-02 13:19:48,clear,wet,DOUBLE_YELLOW,8.5,140.0,8.5,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,13,4,0.5357142857142857,14.0
OBS-000097,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-02 12:36:00,2026-01-02 13:46:00,2026-01-02 14:56:00,2026-01-02 13:56:00,2026-01-02 15:10:00,18.960808,73.682528,57.0,77.5,11.6,2026-01-02 13:57:36,2026-01-02 14:01:06,clear,normal,GREEN,8.5,140.0,8.5,3.5,PUNE_MUMBAI:KARJAT_KALYAN,13,4,0.5714285714285714,14.0
OBS-000098,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-02 12:36:00,2026-01-02 13:46:00,2026-01-02 14:56:00,2026-01-02 14:11:00,2026-01-02 15:10:00,18.94345,73.689017,60.0,62.0,7.7,2026-01-02 13:53:42,2026-01-02 13:55:42,clear,normal,DOUBLE_YELLOW,8.5,140.0,8.5,2.0,PUNE_MUMBAI:KARJAT_KALYAN,14,4,0.6785714285714286,14.0
OBS-000099,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-01-02 12:36:00,2026-01-02 13:46:00,2026-01-02 14:56:00,2026-01-02 14:26:00,2026-01-02 15:10:00,18.984952,73.67875,57.9,48.4,10.8,2026-01-02 13:56:48,2026-01-02 13:58:48,clear,wet,DOUBLE_YELLOW,8.5,140.0,8.5,2.0,PUNE_MUMBAI:KARJAT_KALYAN,14,4,0.7857142857142857,14.0
OBS-000100,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-02 12:36:00,2026-01-02 14:21:00,2026-01-02 14:56:00,2026-01-02 14:31:00,2026-01-02 15:10:00,19.243411,74.028154,58.5,37.25,10.9,2026-01-02 14:31:54,2026-01-02 14:35:12,clear,wet,DOUBLE_YELLOW,8.5,140.0,8.5,3.3,PUNE_MUMBAI:KALYAN_MUMBAI,14,4,0.8214285714285714,14.0
OBS-000101,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-02 12:36:00,2026-01-02 14:21:00,2026-01-02 14:56:00,2026-01-02 14:46:00,2026-01-02 15:10:00,19.224409,74.028605,72.2,16.92,12.0,2026-01-02 14:33:00,2026-01-02 14:35:00,clear,normal,YELLOW,8.5,140.0,8.5,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,14,4,0.9285714285714286,14.0
OBS-000102,12003,Mumbai Rajdhani,2026-01-02,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-01-02 12:36:00,2026-01-02 14:21:00,2026-01-02 14:56:00,2026-01-02 15:01:00,2026-01-02 15:10:00,19.263216,74.027912,54.6,10.6,21.4,2026-01-02 14:42:24,2026-01-02 14:44:24,clear,normal,GREEN,8.5,140.0,8.5,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,15,4,1.0,14.0
OBS-000103,12004,Solapur Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-02 14:43:00,2026-01-02 14:43:00,2026-01-02 17:18:00,2026-01-02 14:53:00,2026-01-02 17:23:48,18.416224,73.028996,64.1,174.32,-1.1,2026-01-02 14:41:54,2026-01-02 14:44:24,rain,normal,RED,3.3,155.0,3.3,2.5,MUMBAI_NASHIK:MUMBAI_KALYAN,14,4,0.06451612903225806,5.8
OBS-000104,12004,Solapur Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-02 14:43:00,2026-01-02 14:43:00,2026-01-02 17:18:00,2026-01-02 15:08:00,2026-01-02 17:23:48,18.426833,73.000407,72.9,154.62,0.9,2026-01-02 14:43:54,2026-01-02 14:43:54,clear,normal,DOUBLE_YELLOW,3.3,155.0,3.3,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,15,4,0.16129032258064516,5.8
OBS-000105,12004,Solapur Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-01-02 14:43:00,2026-01-02 14:43:00,2026-01-02 17:18:00,2026-01-02 15:23:00,2026-01-02 17:23:48,18.416026,72.988411,68.6,139.27,1.1,2026-01-02 14:44:06,2026-01-02 14:44:06,clear,normal,GREEN,3.3,155.0,3.3,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,15,4,0.25806451612903225,5.8
OBS-000106,12004,Solapur Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-02 14:43:00,2026-01-02 15:25:00,2026-01-02 17:18:00,2026-01-02 15:35:00,2026-01-02 17:23:48,18.677264,73.362857,56.1,123.65,5.3,2026-01-02 15:30:18,2026-01-02 15:35:42,cloudy,wet,YELLOW,3.3,155.0,3.3,5.4,MUMBAI_NASHIK:KALYAN_KASARA,15,4,0.33548387096774196,5.8
OBS-000107,12004,Solapur Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-02 14:43:00,2026-01-02 15:25:00,2026-01-02 17:18:00,2026-01-02 15:50:00,2026-01-02 17:23:48,18.65868,73.379986,72.8,102.67,2.0,2026-01-02 15:27:00,2026-01-02 15:29:00,clear,wet,DOUBLE_YELLOW,3.3,155.0,3.3,2.0,MUMBAI_NASHIK:KALYAN_KASARA,15,4,0.432258064516129,5.8
OBS-000108,12004,Solapur Express,2026-01-02,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-01-02 14:43:00,2026-01-02 15:25:00,2026-01-02 17:18:00,2026-01-02 16:05:00,2026-01-02 17:23:48,18.670298,73.345396,66.1,88.93,3.4,2026-01-02 15:28:24,2026-01-02 15:30:24,clear,normal,RED,3.3,155.0,3.3,2.0,MUMBAI_NASHIK:KALYAN_KASARA,16,4,0.5290322580645161,5.8
