station_sequence,current_speed_kmh,distance_remaining_km,current_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,progress_ratio,observation_hour,day_of_week,target_arrival_delay_minutes,service_date,train_id_12000,train_id_12001,train_id_12002,train_id_12003,train_id_12004,train_id_12005,route_id_MUMBAI_NASHIK,route_id_PUNE_MUMBAI,route_id_PUNE_SOLAPUR,section_id_DAUND_KURDUVADI,section_id_KALYAN_KASARA,section_id_KALYAN_MUMBAI,section_id_KARJAT_KALYAN,section_id_KASARA_NASHIK,section_id_KURDUVADI_SOLAPUR,section_id_LONAVALA_KARJAT,section_id_MUMBAI_KALYAN,section_id_PUNE_DAUND,section_id_PUNE_LONAVALA,route_section_MUMBAI_NASHIK:KALYAN_KASARA,route_section_MUMBAI_NASHIK:KASARA_NASHIK,route_section_MUMBAI_NASHIK:MUMBAI_KALYAN,route_section_PUNE_MUMBAI:KALYAN_MUMBAI,route_section_PUNE_MUMBAI:KARJAT_KALYAN,route_section_PUNE_MUMBAI:LONAVALA_KARJAT,route_section_PUNE_MUMBAI:PUNE_LONAVALA,route_section_PUNE_SOLAPUR:DAUND_KURDUVADI,route_section_PUNE_SOLAPUR:KURDUVADI_SOLAPUR,route_section_PUNE_SOLAPUR:PUNE_DAUND,weather_condition_clear,weather_condition_cloudy,weather_condition_rain,track_condition_normal,track_condition_wet,signal_aspect_DOUBLE_YELLOW,signal_aspect_GREEN,signal_aspect_RED,signal_aspect_YELLOW
3,74.6,15.92,3.8,140.0,4.5,2.0,0.9285714285714286,8,4,0.1,2026-01-02,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,63.5,4.67,-1.7,140.0,4.5,2.0,1.0,8,4,0.1,2026-01-02,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,58.0,175.33,-2.1,155.0,11.0,1.9,0.06451612903225806,8,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,56.0,161.67,4.9,155.0,11.0,0.0,0.16129032258064516,8,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,76.4,134.07,3.9,155.0,11.0,0.0,0.25806451612903225,9,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,70.9,180.18,0.7,140.0,4.5,3.0,0.07142857142857142,6,4,0.1,2026-01-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,54.4,123.93,5.0,155.0,11.0,3.6,0.33548387096774196,9,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,62.7,74.55,2.1,205.0,2.2,5.2,0.7073170731707317,12,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,64.0,147.33,1.7,205.0,2.2,2.0,0.4634146341463415,12,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,78.5,157.29,0.5,205.0,2.2,2.0,0.3902439024390244,11,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,50.4,181.6,1.1,205.0,2.2,5.0,0.3170731707317073,11,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,71.2,217.53,0.9,205.0,2.2,0.0,0.1951219512195122,11,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
0,80.7,231.38,-2.0,205.0,2.2,0.0,0.12195121951219512,10,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2,55.1,48.27,3.2,205.0,2.2,2.0,0.8536585365853658,13,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2,62.7,27.2,13.8,155.0,11.0,2.0,0.8903225806451613,10,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,69.8,39.92,11.4,155.0,11.0,2.0,0.7935483870967742,10,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,48.3,60.95,10.1,155.0,11.0,5.1,0.6967741935483871,10,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,58.8,93.8,4.1,155.0,11.0,2.0,0.5290322580645161,9,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,57.8,108.92,5.8,155.0,11.0,2.0,0.432258064516129,9,4,13.6,2026-01-02,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,63.6,254.4,-0.9,205.0,2.2,1.1,0.04878048780487805,10,4,4.8,2026-01-02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,75.7,172.38,-2.9,155.0,7.4,1.0,0.06451612903225806,15,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,49.8,13.8,1.4,140.0,6.9,2.0,1.0,16,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3,70.6,17.58,-2.3,140.0,6.9,2.0,0.9285714285714286,15,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3,74.3,34.62,1.7,140.0,6.9,6.5,0.8214285714285714,15,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,76.8,35.8,-3.0,140.0,6.9,2.0,0.7857142857142857,15,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,71.5,80.33,-1.1,140.0,6.9,2.0,0.5357142857142857,14,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2,78.5,73.92,-2.6,140.0,6.9,3.8,0.5714285714285714,14,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,66.9,157.12,2.2,155.0,7.4,0.0,0.16129032258064516,16,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,66.2,100.42,0.8,140.0,6.9,2.0,0.42857142857142855,14,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,58.7,118.22,-1.2,140.0,6.9,4.4,0.32142857142857145,14,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,76.8,140.8,0.4,140.0,6.9,0.0,0.2857142857142857,14,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,80.2,158.58,0.6,140.0,6.9,0.0,0.17857142857142858,14,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2,66.4,59.33,-0.0,140.0,6.9,2.0,0.6785714285714286,15,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,66.7,140.53,2.0,155.0,7.4,0.0,0.25806451612903225,16,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,53.3,97.47,10.0,155.0,7.4,2.0,0.5290322580645161,17,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,66.5,105.29,10.7,155.0,7.4,2.0,0.432258064516129,16,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,53.1,60.15,14.0,155.0,7.4,3.3,0.6967741935483871,17,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,53.7,46.62,19.2,155.0,7.4,2.0,0.7935483870967742,17,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,48.0,37.0,15.9,155.0,7.4,2.0,0.8903225806451613,18,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,79.9,31.73,5.1,205.0,8.2,2.0,0.8536585365853658,8,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0,63.9,238.38,2.1,205.0,8.2,0.0,0.12195121951219512,5,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,61.1,224.27,1.6,205.0,8.2,0.0,0.1951219512195122,6,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,70.7,178.22,-0.0,205.0,8.2,4.1,0.3170731707317073,6,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,66.7,162.21,2.2,205.0,8.2,2.0,0.3902439024390244,6,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,75.9,139.4,2.9,205.0,8.2,2.0,0.4634146341463415,6,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
2,59.0,75.17,6.2,205.0,8.2,5.1,0.7073170731707317,7,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2,69.3,56.12,6.2,205.0,8.2,2.0,0.7804878048780488,8,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,57.3,182.45,-0.8,140.0,6.9,2.9,0.07142857142857142,13,5,-1.8,2026-01-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,50.5,124.58,4.2,155.0,7.4,5.1,0.33548387096774196,16,5,18.9,2026-01-03,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,61.9,254.68,1.2,205.0,8.2,2.3,0.04878048780487805,5,5,7.2,2026-01-03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,31.0,64.33,22.9,205.0,12.8,2.0,0.8536585365853658,14,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2,57.7,75.38,18.4,205.0,12.8,4.3,0.7073170731707317,13,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2,56.4,61.5,23.1,205.0,12.8,2.0,0.7804878048780488,14,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,63.2,181.47,2.5,140.0,10.2,2.3,0.07142857142857142,7,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0,71.8,162.08,4.0,140.0,10.2,0.0,0.17857142857142858,7,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,63.1,149.93,7.1,140.0,10.2,0.0,0.2857142857142857,7,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,61.8,117.7,4.7,140.0,10.2,6.4,0.32142857142857145,8,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,67.0,100.08,4.7,140.0,10.2,2.0,0.42857142857142855,8,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,63.5,85.67,9.1,140.0,10.2,2.0,0.5357142857142857,8,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2,53.5,78.08,9.7,140.0,10.2,5.9,0.5714285714285714,8,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,50.3,53.47,15.6,140.0,10.2,2.0,0.7857142857142857,9,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3,66.0,36.0,11.1,140.0,10.2,4.8,0.8214285714285714,9,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3,51.8,25.42,18.2,140.0,10.2,2.0,0.9285714285714286,9,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,42.0,19.0,18.9,140.0,10.2,2.0,1.0,9,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,66.5,173.92,1.5,155.0,6.8,3.4,0.06451612903225806,9,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,57.4,63.08,11.8,140.0,10.2,2.0,0.6785714285714286,8,5,17.4,2026-01-03,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,65.3,141.47,2.8,155.0,6.8,0.0,0.25806451612903225,10,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,68.7,156.38,5.1,155.0,6.8,0.0,0.16129032258064516,9,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,46.8,170.5,10.7,205.0,12.8,2.0,0.3902439024390244,12,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,53.9,181.02,8.9,205.0,12.8,3.2,0.3170731707317073,12,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,58.5,226.0,6.7,205.0,12.8,0.0,0.1951219512195122,12,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,56.0,241.67,2.7,205.0,12.8,0.0,0.12195121951219512,11,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,63.6,254.4,2.7,205.0,12.8,2.6,0.04878048780487805,11,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,42.9,161.4,10.4,205.0,12.8,2.0,0.4634146341463415,13,5,25.9,2026-01-03,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2,49.8,48.25,7.2,155.0,6.8,2.0,0.7935483870967742,11,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,59.5,59.08,8.4,155.0,6.8,4.7,0.6967741935483871,11,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,66.9,88.4,-1.7,155.0,6.8,2.0,0.5290322580645161,10,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,53.5,110.71,1.3,155.0,6.8,2.0,0.432258064516129,10,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,58.2,123.3,4.4,155.0,6.8,4.6,0.33548387096774196,10,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,72.4,20.73,7.8,155.0,6.8,2.0,0.8903225806451613,11,5,9.8,2026-01-03,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,69.5,173.42,0.5,155.0,3.0,1.7,0.06451612903225806,16,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,62.8,5.13,11.5,140.0,10.3,2.0,1.0,17,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3,64.1,20.29,11.6,140.0,10.3,2.0,0.9285714285714286,16,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3,56.7,37.55,18.5,140.0,10.3,4.4,0.8214285714285714,16,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,47.9,55.07,9.0,140.0,10.3,2.0,0.7857142857142857,16,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,62.9,86.07,4.2,140.0,10.3,2.0,0.5357142857142857,15,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,68.6,75.57,9.6,140.0,10.3,4.9,0.5714285714285714,15,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,61.2,102.5,7.1,140.0,10.3,2.0,0.42857142857142855,15,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,64.9,117.18,3.8,140.0,10.3,4.6,0.32142857142857145,15,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
0,60.6,151.6,0.8,140.0,10.3,0.0,0.2857142857142857,15,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,53.4,162.75,2.6,155.0,3.0,0.0,0.16129032258064516,17,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,64.4,60.17,9.8,140.0,10.3,2.0,0.6785714285714286,16,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,63.1,122.48,0.3,155.0,3.0,4.6,0.33548387096774196,17,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,72.9,161.62,1.3,140.0,10.3,0.0,0.17857142857142858,15,6,13.6,2026-01-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,73.4,84.07,6.4,155.0,3.0,2.0,0.5290322580645161,18,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,72.0,57.0,5.3,155.0,3.0,4.8,0.6967741935483871,18,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,58.8,44.5,7.3,155.0,3.0,2.0,0.7935483870967742,18,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,80.6,15.27,2.6,155.0,3.0,2.0,0.8903225806451613,19,6,9.5,2026-01-04,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,81.6,251.4,-0.9,205.0,3.8,3.4,0.04878048780487805,6,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,66.1,237.46,-2.8,205.0,3.8,0.0,0.12195121951219512,6,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0,57.3,226.8,4.1,205.0,3.8,0.0,0.1951219512195122,7,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,74.1,177.65,1.8,205.0,3.8,5.4,0.3170731707317073,7,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,54.5,167.29,-1.2,205.0,3.8,2.0,0.3902439024390244,7,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,84.0,134.0,3.9,205.0,3.8,2.0,0.4634146341463415,7,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2,76.4,72.27,8.8,205.0,3.8,5.3,0.7073170731707317,8,6,5.9,2026-01-04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
